id,name,price,shop,品牌,内存,CPU,销量
1958574130555,玩嘉 国补20% 2025笔记本电脑轻薄本学生网课设计手提金属商务办公本 16pro高端 银色32G+1TB,3545.104196,电竞笔记本小店,火影,7198GB,Ryzen 7,183
9288431076834,Apple/苹果教育优惠AI笔记本 MacBook Air 13.6英寸 M2 (8+8核) 16G 256G星光色电脑MC7W4CH/A,3261.793005,华硕电脑旗舰店,火影,7199GB,Ryzen 7,2678
4352751785275,AOC新款遇见M156国家补贴20%15.6英寸高性能轻薄本商务办公手提学生笔记本电脑新一代酷睿i3+12G+512G,4089.312091,卓越科技二手电脑专营店,戴尔,7200GB,Intel i3,2690
5835119491105,机械革命国家补贴20%无界14X暴风雪(R7-8745HS 32G 1T 120Hz 2.8K 高色域)轻薄本游戏本笔记本电脑,2747.573077,LGNC旗舰店,火影,7201GB,Intel i5,2219
8166801095870,HALIWEI新款2025年AMD锐龙笔记本电脑R5/R7-7840HS高刷高性能金属商务办公上网课学习畅玩黑神话悟空 高配本八核Ultra R7同比酷睿i9性能 32G运行+1024G...,300,三星显示器甄越旗舰店,戴尔,7202GB,Ryzen 7,1961
3666231884793,荣耀MagicBookX16轻薄笔记本电脑 国家补贴20% 锐龙R5-7640HS高性能AI手提电脑16G 1T1号店定制,1845.130407,京控优选二手电脑专营店,小米,7203GB,Ryzen 7,1977
3825874406434,ThinkPad国家补贴20%联想ThinkBook 16+ 全能本 锐龙7 R7-8745H 24G 512G 2.5K 高刷屏办公笔记本电脑,300,华为百贴专卖店,神舟,7204GB,Intel i7,657
1142196802350,NAIWO国行2025新款英特尔+酷睿i7笔记本电脑高性能超薄轻薄本网课商务办公设计游戏本大学生手提AI Ai智能英特尔16Ultra4K级蓝光全面屏银 16G内...,5681.68059,汇朋二手电脑专营店,荣耀,7205GB,Intel 其他,204
4101779580509,Apple Macbook Pro二手苹果笔记本电脑超强M芯商务办公娱乐设计剪辑开发后期制作 99成新 18款13寸八代i5/8G-256G银/灰9Q2,300,趣米之家拼购店,联想,7206GB,其他,1704
8565956942080,华硕天选4/3plus笔记本电脑游戏本15.6寸旗舰独显学生设计轻薄本 I5-9300H/GTX1650/120HZ高刷 16GB内存+512固态 正品样机|支持检测,3901.842152,联想电脑办公授权专卖店,三星,7207GB,Intel N系列,903
6011628998433,144Hz高刷暗影旗舰笔记本电脑 新品上市i5标压/16G/RTX2050-4G 512G 高速固态官方标,10000,至上优品二手电脑专营店,七彩虹,7208GB,M1,376
8841949269299,联想Lenovo拯救者R7000 15.6英寸电竞游戏本笔记本电脑(定制R7 8745H 32G 1TB RTX4060 FHD 144Hz )灰,3827.490524,瀚铠电竞笔记本电脑商城经营部,宏碁,7209GB,Intel N系列,288
3737559272955,联想小新Pro14笔记本电脑 补贴20% 2025+标压酷睿i5 政府商务办公游戏设计 可选高性能异能者扬天V 爆款N100 16G内存 512G固态P14H 精装升级 全国联保 独...,5721.110393,联想京惠选专卖店,苹果,7210GB,Intel i3,1882
6760616497706,联想拯救者Y7000P/R9000P笔记本电脑游戏本旗舰独显设计学生轻薄本 Y7000I7-9750H/GTX1650荐 16GB内存|512G固态 支持检测|正品保障,751.2913107,天织二手电脑专营店,宏碁,7211GB,Ryzen 9,743
6336770653575,联想thinkpad 轻薄商务办公二手笔记本电脑小新Air i7-7500 品质认证累计销售5万+ 9新i5-4200高清8G+512G固态/14款,1850.949183,京品严选二手电脑旗舰店,雷神,7212GB,M1,939
3119368031610,女神粉英特尔轻薄笔记本电脑,5000.591891,鑫航二手电脑专营店,小米,7213GB,Ryzen 5,2359
9261310833558,华为HUAWEI笔记本电脑matebookD15学生商务办公设计轻薄笔记本i5i7SE D15i5-8250U/8G/128G 15英寸 轻薄商务 标配+399元配件礼包,4396.88828,联想京尊选专卖店,惠普,7214GB,Intel i3,2556
2638376675018,Apple/苹果AI笔记本/2024MacBookPro14英寸M4(10+10核) 16G 512G深空黑色笔记本电脑 MW2U3CH/A,5090.167325,戴尔恒实专卖店,苹果,7215GB,M2,909
8421207535975,HAWEIAI Book1月新款2025英特尔酷睿i9/I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔13 Pro2.5K全面屏+抗蓝光+指纹 32G内存+2TB超速硬盘,300,联想商用办公官方旗舰店,火影,7216GB,Intel i9,582
1454831205641,戴睿dere国家补贴20%爆款AI人工智能英特尔酷睿i9高性能笔记本电脑自营旗舰轻薄商务办公游戏本16G/512G,10000,联想电脑授权专卖店,火影,7217GB,Intel i5,210
5193981739808,机械革命极光XPRO5070TI送黑神话悟空好评赢取4060/4070/5070TI 16英寸电竞学生设计游戏笔记本 极光X I7-13700HX/RTX4060白 16G+1T高速固态补贴价,6208.920861,小新笔记本官企拼购店,lg,7218GB,M1,2665
8394717085062,联想拯救者R7000P 2025补贴20% AI元启R7标压 RTX4060满血游戏3A 16英寸学生政府可选昭阳笔记本电脑 全新六核7000系 16G-1TB丨升级X5 高速固态丨疾速WiFi6技术,3572.508238,笔记本电脑整机店,火影,7219GB,其他,2281
6526215915701,天选者5pro官方补贴20%2025新款笔记本电脑酷睿i9独显4060高性能金属AI设计电竞游戏本轻薄本 酷睿i7级满血4G独显畅玩英雄联盟 日蚀灰 32G内存+1T...,2504.106954,菱竞卖场店,苹果,7220GB,AMD 其他,2138
5833081579437,ThinkPad国家补贴20%T14p AI PC 酷睿Ultra9 高性能工程师本笔记本电脑 32G 1TB 3K 商务办公本,3832.685909,京亿国度电竞主机店,戴尔,7221GB,其他,669
1100181721849,荣耀笔记本 X16 2025 国家补贴13代酷睿标压i7 16G 1T 全金属机身 16吋护眼屏 轻薄笔记本电脑 灰 16英寸护眼屏 i7-13620H/16G/1T,8701.236168,官正电竞游戏本拼购店,微星,7222GB,Intel 其他,1836
8343326395876,华硕天选5Pro/4高性能4060独显16英寸电竞游戏本笔记本电脑ai学生轻薄 I9-13900H/RTX4060 天选4已激活 16GB内存 512固态定制升级 2.5k高清|165hz刷新率|,4193.029824,HWED笔记本旗舰店,联想,7223GB,AMD 其他,1450
1008759460000,戴睿dere极光系列2025新品+2.2K超清屏可选高颜值笔记本电脑轻薄本 便携学生游戏商务办公网课学习电脑 Mini Pro版超薄高配英特尔丨2.2K屏 1...,1829.486178,ThinkPad福建授权专卖店,外星人,7224GB,Ryzen 7,1711
6588280711116,LGME拯救系列2025新款笔记本电脑酷睿i9/i7+RTX4060独显高性能金属AI编程设计轻薄本黑悟空电竞游戏本 拯救系列酷睿i9级+独显+指纹解锁+英雄联盟 32G...,4137.202273,电竞笔记本小店,其他,7225GB,AMD 其他,411
6844643455070,华硕天选4/天选5 锐龙版 15.6英寸高性能RTX4050/RTX4060满功耗电竞游戏本高色域屏设计办公笔记本电脑 R7-7735H RTX4060 144Hz青色 16G内存 512G固态 官方,6561.190236,联想思凯乐专卖店,苹果,7226GB,M1,425
7508460202026,戴睿dere国家补贴英特尔14英寸2K超清屏笔记本电脑自营超轻薄便携学生网课游戏商务办公16G/512G星空灰,6815.274599,Matebook笔记本小店,雷神,7227GB,Intel N系列,658
6737987357735,荣耀笔记本 X16 锐龙版国家补贴R5-7640HS高性能 16G 512G 护眼屏16吋轻薄长续航笔记本电脑,5035.606212,COLORFIRE电竞旗舰店,戴尔,7228GB,AMD 其他,237
3063610813236,机械革命国家补贴20%无界15X Pro 暴风雪AI 9H 365 32G 1T 99Wh 120Hz 2.5K )轻薄本办公笔记本电脑,10000,联想蓝坤专卖店,七彩虹,7229GB,Intel i9,888
4235965050027,15.6英寸13代超极本学生便携办公游戏笔记本电脑 15Pro推荐13代酷睿i5 120Hz护眼屏 32G内存/1TB高速固态旗舰定制版,5861.661352,天选者旗舰店,雷神,7230GB,Intel i3,515
8339264003082,华为HUAWEI国家补贴20%笔记本电脑MateBook D14 2025新款Linux系统14英寸全面屏学生轻薄本商务办公本 银丨i5-12450H 16G 512G固态 店铺预装Windo,300,正麦笔记本旗舰店,雷神,7231GB,Intel 其他,682
3907314139778,惠普HP暗影精灵10 14代酷睿i7HX乐享版 满血RTX4060游戏本16.1英寸大屏办公笔记本电脑 乐享版|i7-14650HX|RTX4060 16G内存+1TB固态 |  热销爆款,2791.828783,华硕汉腾专卖店,戴尔,7232GB,Ryzen 9,1934
3422288613460,联想拯救者Y7000 畅玩 黑神话悟空 2024款电竞游戏本r学生专业p设计笔记本电脑RTX4060独显 14核i7-13650HX 32G 1T定制升级 碳晶灰 144Hz高刷电竞15.6英寸屏,300,宏碁官方旗舰店,小米,7233GB,Ryzen 7,116
2885567368190,联想笔记本电脑国家补贴20%Pro升级版14.1英寸轻薄游戏本大学生剪辑设计办公异能者笔记本手提电脑 热销 N100 16G+512G固态 P14H,7339.110189,卓越科技二手电脑专营店,宏碁,7234GB,Intel i7,2543
8126780310026,NAIWO国行2025新款英特尔+酷睿i7笔记本电脑高性能超薄轻薄本网课商务办公设计游戏本大学生手提AI Ai终端英特尔Ultra酷睿i7强芯4K级蓝光 32G内...,4378.635639,官企数码店,微星,7235GB,Intel 其他,866
9028517143644,机械革命MECHREVO蛟龙15K国家补贴20% 15.6英寸大学生电竞游戏本AI笔记本电脑(R7-7435H/4050/16G/512G/165Hz),300,联想京尊选专卖店,机械革命,7236GB,M1,1009
3189829396315,雷神911x猎荒者笔记本电脑911MT黑武士RTX4060独显轻薄游戏本15.6英寸 16GB内存+1TB固态硬盘 i7-10750H-RTX2060独显6G 官方标配可升级定制,10000,拯救者电竞电脑授权店,外星人,7237GB,其他,1567
9343400797554,联想thinkpad 轻薄商务办公二手笔记本电脑小新Air i7-7500 品质认证累计销售5万+ 9新i5-4200高清8G+512G固态/14款,6627.344844,海尔笔记本旗舰店,戴尔,7238GB,AMD 其他,922
6765818638721,荣耀MagicBook Pro 16 HUNTER版国家补贴AI轻薄游戏本 酷睿Ultra5 24+1T RTX4060 3K电竞屏 凝夜色,4597.937546,宏碁官方旗舰店,惠普,7239GB,M2,897
9532049212196,国行2025款英特尔可选酷睿金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 银AI终端英特尔16Ultra全面屏 32G运行+1024G超速硬盘,4107.947847,闪跑侠显示器官方旗舰店,神舟,7240GB,Intel i9,2085
8770305798483,戴睿dere2025新款英特尔双屏笔记本电脑AI智能强芯 14英寸360翻转手写触控电脑学习娱乐办公全能手提电脑 双触控屏时代多屏协同助力办公 32G...,2807.000469,新茂二手电脑专营店,七彩虹,7241GB,AMD 其他,1195
1972999343106,机械革命国家补贴20%蛟龙16K 16英寸游戏电竞笔记本电脑R7-8745H 16G 1T RTX4060 165HZ 2.5K,10000,HUWDI电脑整机官方旗舰店,惠普,7242GB,Intel i7,955
9580233672637,戴睿dere极光系列2025新品+2.2K超清屏可选高颜值笔记本电脑轻薄本 便携学生游戏商务办公网课学习电脑 Mini版英特尔强芯丨办公追剧 12G内...,6875.545784,新联享优选经营部,宏碁,7243GB,Ryzen 7,1584
7587789947110,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 AI终端酷睿i7满血独显全能电竞游戏本 16G内存+512G超速硬盘,5822.789994,戴睿笔记本旗舰店,微星,7244GB,Intel i3,2449
3335852506723,机械革命国家补贴20%无界14X暴风雪(R7-8745HS 32G 1T 120Hz 2.8K 高色域)轻薄本游戏本笔记本电脑,7972.821304,机械革命MECHREVO旗舰店,荣耀,7245GB,M3,2154
4964788262310,HUWDI国行2025新款笔记本电脑全新酷睿i7+独显处理器15.6英寸大屏高性能娱乐学习办公游戏全能本 英特尔超值本IPS柔光纸类屏款灰色 16G运行+256固态存储,7214.748471,优选笔记本旗舰店,华为,7246GB,M3,1721
8355942626306,华为MateBookD14笔记本电脑高清护眼全面屏轻薄办公设计游戏学习i5i7 D14R5-3500U/8G/512G 14英寸高清全面屏 标配+赠品大礼包,843.6014199,茗哲数码商行经营部,神舟,7247GB,Intel i7,1570
5735534717892,神舟HASEE国家补贴20%战神S8 13代酷睿i7 游戏本笔记本电脑(i7-13620H 16G 512G RTX4060 144Hz),5496.72184,天织二手电脑专营店,海尔,7248GB,Ryzen 5,622
4359971352833,联想小新Pro14笔记本电脑 可选25款全新酷睿Ultra5游戏本异能者电竞大屏学生商务办公手提V轻薄本air14 N100 16G内存512G高速固态P14H 游戏级显卡|全新升级|...,2996.749196,联想福本专卖店,神舟,7249GB,M3,1254
5872836791193,HALIWEI国行2025款英特尔+酷睿i7笔记本电脑高性能金属轻薄本网课学习设计便携商务办公游戏学生手提 轻薄款14代英特尔IPS护眼屏 16GB运存+...,10000,ThinkPad专卖店,微星,7250GB,Intel N系列,469
2726329824500,联想拯救者Y7000P 2025补贴20%游戏笔记本电脑酷睿i7满血4060独显 可选昭阳X3核显大学生工作站CAD建模 i7-13620H 16G内存 1TB固态标配X3 全新升级 官方正品丨1w+,300,客多来优品二手电脑专营店,苹果,7251GB,Intel N系列,750
3967974408853,机械革命蛟龙16pro极光pro/16K旷世G16笔记本电脑游戏本RTX4060独显2.5K屏 16GB内存+512G固态硬盘 R7-4800H RTX2060独显6G-17英寸,2684.009097,蓝炬科技官方旗舰店,宏碁,7252GB,Intel i7,2619
6334665670515,ThinkPad联想ThinkBook 14+ 2024 Ultra9 AI全能本可选 2025轻薄商务办公 大学生游戏设计手提笔记本电脑 I5-13420H 16GB 1TB | V升级 独显级显卡,7722.037281,联想弘朗创新专卖店,惠普,7253GB,Ryzen 7,889
7161303726232,联想笔记本电脑V15 全新英特尔窄边框学生网课轻薄本 15.6英寸家用商务办公手提电脑 N4500 32G内存 1T高速固态丨升级 满血高性能显卡 全高清防眩光屏 ...,4358.460096,UIG电脑旗舰店,其他,7254GB,Ryzen 7,298
6032590535545,七彩虹隐星G16 Pro 2025旗舰新款16英寸 14代酷睿i9 RTX5070ti/5080显卡游戏笔记本电脑高性能轻薄设计 G标配i7-14650HX32G1T 5070Ti 电竞独显,3531.668399,惠普HP电脑官方旗舰店,lg,7255GB,M1,206
7261329080683,七彩虹ColorfulP15隐星国家补贴20% 4060游戏本15.6英寸视频剪辑学生笔记本电脑12代i5/4060/16G/512G白色),3196.137895,华为新通路专卖店,宏碁,7256GB,AMD 其他,991
2857196258086,联想小新Pro16笔记本电脑 2025补贴20%可选酷睿i5高性能轻薄本扬天v商务设计办公学生网课游戏本异能者 N100 32G内存 1TB固态 P15H IPS全高清屏 满血性能显...,300,LGNC旗舰店,火影,7257GB,其他,1532
8512836434067,惠普HP星Book pro16 新款16英寸大屏轻薄笔记本电脑 EVO认证 高频内存 设计渲染 人脸识别 可选独显 芋泥紫薯 i5-13500H/16G/intelXe 1TB/2.5K/120H,6676.926363,联想商用丽邦专卖店,lg,7258GB,Ryzen 7,752
6938628910290,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔13 Pro2.5K全面屏+抗蓝光+指纹 16G内存+256G超速硬盘,300,古心中匠二手电脑专营店,惠普,7259GB,Intel i5,1409
2103153422357,宏碁acer笔记本电脑可选四核英特尔大屏超轻薄本 2025新非凡英特尔四核N150|16英寸 尊享8G+512G PCIE 官配,9728.180206,联想利拓信通专卖店,戴尔,7260GB,M3,1167
7301752585931,雷神911系列Zero猎荒者/猎刃4060i7二手笔记本电脑游戏本学生设计网课15/17寸 95新i5-10代16G512 3060高刷20款,300,1号会员店,惠普,7261GB,Intel i7,545
9823793977674,华为HUAWEI笔记本电脑matebookD15学生商务办公设计轻薄笔记本i5i7SE D15i5-8250U/8G/512G 15英寸 轻薄商务 标配+399元配件礼包,6880.675432,鲸智游戏本展销经营部,机械革命,7262GB,M1,1545
6164660160116,联想拯救者Y7000P游戏笔记本 2025补贴20%电脑i7满血RTX4060独显 大学生设计师3D建模昭阳电竞本可选 i7-13620H 32G内存 1TB固态丨X3 全新升级 官方正品 热销爆款,4076.487796,联想惠选电子专卖店,三星,7263GB,Ryzen 5,1656
8945434890361,戴睿dere2025新款英特尔笔记本电脑高性能轻薄本 超薄全能商务办公设计大学生网课家用手提电脑 仙女款高配英特尔+IPS窄边全面屏 32G内存 1TB超速固态,4067.287485,ThinkPad福建授权专卖店,小米,7264GB,AMD 锐龙,514
7600916396602,H&U&W官方2025英特尔+酷睿i7金属笔记本电脑全面屏轻薄本大学生网课设计商务办公游戏本AI手提电脑 店长推17.3大屏旗舰机4K级高刷屏+指纹背光 ...,2257.675574,ZHI派智选数码经营部,火影,7265GB,其他,1021
2003362405857,AOC新款遇见M156国家补贴20%15.6英寸高性能轻薄本商务办公手提学生笔记本电脑新一代酷睿i5+16G+512G,603.0293143,LGNC旗舰店,七彩虹,7266GB,M1,1992
4599033434969,华硕灵耀14 2025国家补贴20%全新酷睿Ultra9 2.8K 120Hz OLED高颜值AI轻薄笔记本电脑(285H 32G 1T)蓝,10000,京控优选二手电脑专营店,荣耀,7267GB,M2,483
9767099923390,机械革命无界15X 国家补贴20%2025高性能锐龙轻薄本 学生办公商务笔记本电脑 R7-8745HS 32G 1T 灰色 120Hz 2.5K高色域,7125.208736,联想众信授权专卖店,海尔,7268GB,其他,765
7120817405511,华硕灵耀14 2025国家补贴20%全新酷睿Ultra9 2.8K 120Hz OLED高颜值AI轻薄笔记本电脑(285H 32G 1T)蓝,2970.425577,异能者 ERAZER电脑办公旗舰店,雷神,7269GB,Intel i9,986
1765341222278,神舟HASEE国家补贴20%战神T8 酷睿Ultra 16英寸游戏本笔记本电脑(U5 125H 32G 1T RTX4060 240Hz 2.5K),300,电竞游戏笔记本授权店,机械革命,7270GB,其他,2115
5762799591922,联想拯救者Y7000P 2024电竞游戏笔记本电脑r Y9000P同性能满血4060显卡大学生设计制图可选 14代酷睿 i7-14650HX丨满血RTX4050 16G内存 1T固态丨官方标配,10000,新茂二手电脑专营店,外星人,7271GB,Ryzen 9,2559
7766749862883,小米MI笔记本电脑国家补贴20%红米REDMI Book Pro 16 2025轻薄本酷睿2代Ultra5 32G 1T 99Wh电池容量,300,卓越科技二手电脑专营店,其他,7272GB,M2,340
5236871914877,机械革命国家补贴20%无界15X Pro 暴风雪AI 9H 365 32G 1T 99Wh 120Hz 2.5K )轻薄本办公笔记本电脑,300,宏碁官方旗舰店,其他,7273GB,AMD 其他,2074
2435227688783,戴尔 灵越15 酷睿i3-1305U/8G内存/512G固态/核显/15.6英寸120Hz屏商务办公上网学习轻薄笔记本 标配款,300,华为新通路专卖店,惠普,7274GB,Intel i5,1596
3443727301855,惠普HP国家补贴20%战66七代 AMD锐龙14英寸轻薄笔记本电脑(高性能长续航R5 16G 512G 低蓝光护眼屏),300,卓越科技二手电脑专营店,华硕,7275GB,AMD 其他,872
3727756953483,惠普HP暗影精灵8Pro 12代酷睿i5-12500H 满血RTX3050游戏本16.1英寸大屏办公笔记本电脑 i5-12500H|满血RTX3050 16G内存+512G固态 | 热销爆款,2777.096302,趣机甄选二手电脑专营店,机械革命,7276GB,Intel i9,1908
